cell,domain,s,reuse,pattern,width,scope,n_rows,n_caps,realized_s,union_rows,union_share,overlap_ratio,mean_payload_len,survivor_payload_len,A,B,C,CBO,D,O,C_over_B,C_over_A,C_over_O,B_over_O,A_over_O,regret_C,regret_A,regret_B,logr_C_A,logr_C_B,tokens_A,tokens_B,tokens_C,tokens_O,rows_A,rows_B,rows_C,amort_A,amort_B,amort_C,amort_O,evictions_C,cov_C,quality_note
finproc|s1|r100|DISJOINT|w1|CAP_10PCT,finproc,1,100,DISJOINT,1,CAP_10PCT,10000,1,0.01009,6333,0.6333,0.50828,56.91,56.43,1.92316,1.931488,1.760768,1.766661,1.766661,1.221059,0.91161,0.91556,1.442,1.58181,1.57499,0.442,0.57499,0.58181,-0.088219,-0.092541,751080,757523,687416,0.008,10000,10085,9151,0.0192316,0.01931489,0.01760768,0.01221059,8151,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w1|CELL,finproc,1,100,DISJOINT,1,CELL,10000,1,0.01009,6333,0.6333,0.50828,56.91,56.43,1.92316,1.931488,1.939556,1.937035,1.937035,1.221059,1.00418,1.00853,1.58842,1.58181,1.57499,0.58842,0.57499,0.58181,0.00849,0.004168,751080,757523,757523,0.008,10000,10085,10085,0.0192316,0.01931489,0.01939556,0.01221059,0,0.0114,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w2|WORKLOAD,finproc,1,100,DISJOINT,2,WORKLOAD,10000,2,0.01016,6408,0.6408,0.500984,56.91,57.04,4.49832,4.556162,2.885801,3.340967,3.340967,2.885801,0.63338,0.64153,1.0,1.57882,1.55878,0.0,0.55878,0.57882,-0.443902,-0.456678,1692160,1720252,1084538,0.008,20000,20324,12816,0.0449832,0.04556162,0.02885801,0.02885801,0,0.6408,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w2|CAP_10PCT,finproc,1,100,DISJOINT,2,CAP_10PCT,10000,2,0.01016,6408,0.6408,0.500984,56.91,57.04,4.49832,4.556162,4.170496,4.175067,4.175067,2.885801,0.91535,0.92712,1.44518,1.57882,1.55878,0.44518,0.55878,0.57882,-0.075669,-0.088446,1692160,1720252,1568762,0.008,20000,20324,18535,0.0449832,0.04556162,0.04170496,0.02885801,16535,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w2|CELL,finproc,1,100,DISJOINT,2,CELL,10000,2,0.01016,6408,0.6408,0.500984,56.91,57.04,4.49832,4.556162,4.572421,4.567773,4.567773,2.885801,1.00357,1.01647,1.58445,1.57882,1.55878,0.58445,0.55878,0.57882,0.016339,0.003562,1692160,1720252,1720252,0.008,20000,20324,20324,0.0449832,0.04556162,0.04572421,0.02885801,0,0.0117,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w4|WORKLOAD,finproc,1,100,DISJOINT,4,WORKLOAD,10000,4,0.00999,6342,0.6342,0.496495,56.91,57.69,9.54864,9.50278,6.057826,6.69662,6.69662,6.057826,0.63748,0.63442,1.0,1.56868,1.57625,0.0,0.57625,0.56868,-0.455048,-0.450233,3664320,3658916,2323488,0.008,40000,39944,25368,0.0954864,0.0950278,0.06057826,0.06057826,0,0.6342,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w4|CAP_10PCT,finproc,1,100,DISJOINT,4,CAP_10PCT,10000,4,0.00999,6342,0.6342,0.496495,56.91,57.69,9.54864,9.50278,8.710107,8.7291,8.7291,6.057826,0.91659,0.91218,1.43783,1.56868,1.57625,0.43783,0.57625,0.56868,-0.091915,-0.0871,3664320,3658916,3342285,0.008,40000,39944,36484,0.0954864,0.0950278,0.08710107,0.06057826,32484,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w4|CELL,finproc,1,100,DISJOINT,4,CELL,10000,4,0.00999,6342,0.6342,0.496495,56.91,57.69,9.54864,9.50278,9.534735,9.526316,9.526316,6.057826,1.00336,0.99854,1.57395,1.56868,1.57625,0.57395,0.57625,0.56868,-0.001457,0.003357,3664320,3658916,3658916,0.008,40000,39944,39944,0.0954864,0.0950278,0.09534735,0.06057826,0,0.0122,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w1|WORKLOAD,finproc,1,100,OVERLAP,1,WORKLOAD,10000,1,0.01045,3969,0.3969,26.166109,56.91,58.05,1.92316,2.009014,0.768458,0.782625,0.782625,0.768458,0.3825,0.39958,1.0,2.61434,2.50262,0.0,1.50262,1.61434,-0.917339,-0.961014,751080,788874,298269,0.008,10000,10451,3969,0.0192316,0.02009013,0.00768458,0.00768458,0,0.3969,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w1|CAP_10PCT,finproc,1,100,OVERLAP,1,CAP_10PCT,10000,1,0.01045,3969,0.3969,26.166109,56.91,58.05,1.92316,2.009014,0.893561,0.90507,0.90507,0.768458,0.44478,0.46463,1.1628,2.61434,2.50262,0.1628,1.50262,1.61434,-0.76651,-0.810184,751080,788874,347357,0.008,10000,10451,4621,0.0192316,0.02009013,0.00893561,0.00768458,3621,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w1|CELL,finproc,1,100,OVERLAP,1,CELL,10000,1,0.01045,3969,0.3969,26.166109,56.91,58.05,1.92316,2.009014,2.017374,2.017291,2.017291,0.768458,1.00416,1.04899,2.62522,2.61434,2.50262,1.62522,1.50262,1.61434,0.047827,0.004153,751080,788874,788874,0.008,10000,10451,10451,0.0192316,0.02009013,0.02017374,0.00768458,0,0.0109,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w2|WORKLOAD,finproc,1,100,OVERLAP,2,WORKLOAD,10000,2,0.0105,4009,0.4009,26.047624,56.91,57.91,4.49832,4.720313,1.808349,1.838044,1.838044,1.808349,0.3831,0.40201,1.0,2.61029,2.48753,0.0,1.48753,1.61029,-0.911289,-0.959461,1692160,1783961,678477,0.008,20000,20998,8018,0.0449832,0.04720313,0.01808349,0.01808349,0,0.4009,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w2|CAP_10PCT,finproc,1,100,OVERLAP,2,CAP_10PCT,10000,2,0.0105,4009,0.4009,26.047624,56.91,57.91,4.49832,4.720313,2.098138,2.124208,2.124208,1.808349,0.44449,0.46643,1.16025,2.61029,2.48753,0.16025,1.48753,1.61029,-0.762654,-0.810825,1692160,1783961,787682,0.008,20000,20998,9309,0.0449832,0.04720313,0.02098138,0.01808349,7309,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w2|CELL,finproc,1,100,OVERLAP,2,CELL,10000,2,0.0105,4009,0.4009,26.047624,56.91,57.91,4.49832,4.720313,4.737111,4.736963,4.736963,1.808349,1.00356,1.05308,2.61958,2.61029,2.48753,1.61958,1.48753,1.61029,0.051724,0.003552,1692160,1783961,1783961,0.008,20000,20998,20998,0.0449832,0.04720313,0.04737111,0.01808349,0,0.0105,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w4|WORKLOAD,finproc,1,100,OVERLAP,4,WORKLOAD,10000,4,0.01046,3973,0.3973,26.147638,56.91,57.72,9.54864,9.981612,3.798296,3.874355,3.874355,3.798296,0.38053,0.39778,1.0,2.62792,2.51393,0.0,1.51393,1.62792,-0.921846,-0.966192,3664320,3846884,1455734,0.008,40000,41832,15892,0.0954864,0.09981612,0.03798296,0.03798296,0,0.3973,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w4|CAP_10PCT,finproc,1,100,OVERLAP,4,CAP_10PCT,10000,4,0.01046,3973,0.3973,26.147638,56.91,57.72,9.54864,9.981612,4.431171,4.48835,4.48835,3.798296,0.44393,0.46406,1.16662,2.62792,2.51393,0.16662,1.51393,1.62792,-0.767735,-0.812081,3664320,3846884,1698844,0.008,40000,41832,18544,0.0954864,0.09981612,0.04431171,0.03798296,14544,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|OVERLAP|w4|CELL,finproc,1,100,OVERLAP,4,CELL,10000,4,0.01046,3973,0.3973,26.147638,56.91,57.72,9.54864,9.981612,10.015078,10.014713,10.014713,3.798296,1.00335,1.04885,2.63673,2.62792,2.51393,1.63673,1.51393,1.62792,0.047693,0.003347,3664320,3846884,3846884,0.008,40000,41832,41832,0.0954864,0.09981612,0.10015078,0.03798296,0,0.0103,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w1|WORKLOAD,finproc,1,100,NESTED,1,WORKLOAD,10000,1,0.01031,206,0.0206,32.95955,56.91,60.2,1.92316,1.980347,0.047616,0.049561,0.049561,0.047616,0.02404,0.02476,1.0,41.59011,40.38911,0.0,39.38911,40.59011,-3.69856,-3.727862,751080,777416,15554,0.008,10000,10309,206,0.0192316,0.01980346,0.00047616,0.00047616,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w1|CAP_10PCT,finproc,1,100,NESTED,1,CAP_10PCT,10000,1,0.01031,206,0.0206,32.95955,56.91,60.2,1.92316,1.980347,0.047616,0.049561,0.049561,0.047616,0.02404,0.02476,1.0,41.59011,40.38911,0.0,39.38911,40.59011,-3.69856,-3.727862,751080,777416,15554,0.008,10000,10309,206,0.0192316,0.01980346,0.00047616,0.00047616,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w1|CELL,finproc,1,100,NESTED,1,CELL,10000,1,0.01031,206,0.0206,32.95955,56.91,60.2,1.92316,1.980347,1.988594,1.988586,1.988586,0.047616,1.00416,1.03402,41.76332,41.59011,40.38911,40.76332,39.38911,40.59011,0.033458,0.004156,751080,777416,777416,0.008,10000,10309,10309,0.0192316,0.01980346,0.01988594,0.00047616,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w2|WORKLOAD,finproc,1,100,NESTED,2,WORKLOAD,10000,2,0.01031,206,0.0206,32.95955,56.91,60.2,4.49832,4.633087,0.100828,0.105378,0.105378,0.100828,0.02176,0.02241,1.0,45.95058,44.61397,0.0,43.61397,44.95058,-3.798047,-3.827567,1692160,1750703,35022,0.008,20000,20618,412,0.0449832,0.04633087,0.00100828,0.00100828,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w2|CAP_10PCT,finproc,1,100,NESTED,2,CAP_10PCT,10000,2,0.01031,206,0.0206,32.95955,56.91,60.2,4.49832,4.633087,0.100828,0.105378,0.105378,0.100828,0.02176,0.02241,1.0,45.95058,44.61397,0.0,43.61397,44.95058,-3.798047,-3.827567,1692160,1750703,35022,0.008,20000,20618,412,0.0449832,0.04633087,0.00100828,0.00100828,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w2|CELL,finproc,1,100,NESTED,2,CELL,10000,2,0.01031,206,0.0206,32.95955,56.91,60.2,4.49832,4.633087,4.649581,4.649565,4.649565,0.100828,1.00356,1.03363,46.11417,45.95058,44.61397,45.11417,43.61397,44.95058,0.033073,0.003554,1692160,1750703,1750703,0.008,20000,20618,20618,0.0449832,0.04633087,0.04649581,0.00100828,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w4|WORKLOAD,finproc,1,100,NESTED,4,WORKLOAD,10000,4,0.01031,206,0.0206,32.95955,56.91,60.2,9.54864,9.835478,0.205191,0.214851,0.214851,0.205191,0.02086,0.02149,1.0,47.93323,46.53533,0.0,45.53533,46.93323,-3.840212,-3.869809,3664320,3790058,75812,0.008,40000,41236,824,0.0954864,0.09835478,0.00205191,0.00205191,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w4|CAP_10PCT,finproc,1,100,NESTED,4,CAP_10PCT,10000,4,0.01031,206,0.0206,32.95955,56.91,60.2,9.54864,9.835478,0.205191,0.214851,0.214851,0.205191,0.02086,0.02149,1.0,47.93323,46.53533,0.0,45.53533,46.93323,-3.840212,-3.869809,3664320,3790058,75812,0.008,40000,41236,824,0.0954864,0.09835478,0.00205191,0.00205191,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|NESTED|w4|CELL,finproc,1,100,NESTED,4,CELL,10000,4,0.01031,206,0.0206,32.95955,56.91,60.2,9.54864,9.835478,9.868467,9.868435,9.868435,0.205191,1.00335,1.03349,48.09401,47.93323,46.53533,47.09401,45.53533,46.93323,0.032946,0.003348,3664320,3790058,3790058,0.008,40000,41236,41236,0.0954864,0.09835478,0.09868467,0.00205191,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w1|WORKLOAD,finproc,5,1,DISJOINT,1,WORKLOAD,10000,1,0.0524,524,0.0524,0.0,56.91,56.88,1.91524,0.099996,0.100415,0.099996,0.099996,0.099996,1.00419,0.05243,1.00419,1.0,19.15317,0.00419,18.15317,0.0,-2.948285,0.004183,751080,39347,39347,8e-05,10000,524,524,1.91524,0.099996,0.1004152,0.099996,0,0.0524,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w1|CAP_10PCT,finproc,5,1,DISJOINT,1,CAP_10PCT,10000,1,0.0524,524,0.0524,0.0,56.91,56.88,1.91524,0.099996,0.100415,0.099996,0.099996,0.099996,1.00419,0.05243,1.00419,1.0,19.15317,0.00419,18.15317,0.0,-2.948285,0.004183,751080,39347,39347,8e-05,10000,524,524,1.91524,0.099996,0.1004152,0.099996,0,0.0524,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w1|CELL,finproc,5,1,DISJOINT,1,CELL,10000,1,0.0524,524,0.0524,0.0,56.91,56.88,1.91524,0.099996,0.100415,0.099996,0.099996,0.099996,1.00419,0.05243,1.00419,1.0,19.15317,0.00419,18.15317,0.0,-2.948285,0.004183,751080,39347,39347,8e-05,10000,524,524,1.91524,0.099996,0.1004152,0.099996,0,0.0524,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w2|WORKLOAD,finproc,5,1,DISJOINT,2,WORKLOAD,10000,2,0.0503,503,0.0503,0.0,56.91,56.88,4.4904,0.225429,0.226234,0.225429,0.225429,0.225429,1.00357,0.05038,1.00357,1.0,19.91935,0.00357,18.91935,0.0,-2.988128,0.003564,1692160,85261,85261,8e-05,20000,1006,1006,4.4904,0.225429,0.2262338,0.225429,0,0.0503,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w2|CAP_10PCT,finproc,5,1,DISJOINT,2,CAP_10PCT,10000,2,0.0503,503,0.0503,0.0,56.91,56.88,4.4904,0.225429,0.226234,0.225429,0.225429,0.225429,1.00357,0.05038,1.00357,1.0,19.91935,0.00357,18.91935,0.0,-2.988128,0.003564,1692160,85261,85261,8e-05,20000,1006,1006,4.4904,0.225429,0.2262338,0.225429,0,0.0503,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w2|CELL,finproc,5,1,DISJOINT,2,CELL,10000,2,0.0503,503,0.0503,0.0,56.91,56.88,4.4904,0.225429,0.226234,0.225429,0.225429,0.225429,1.00357,0.05038,1.00357,1.0,19.91935,0.00357,18.91935,0.0,-2.988128,0.003564,1692160,85261,85261,8e-05,20000,1006,1006,4.4904,0.225429,0.2262338,0.225429,0,0.0503,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w4|WORKLOAD,finproc,5,1,DISJOINT,4,WORKLOAD,10000,4,0.048,480,0.048,0.0,56.91,57.11,9.54072,0.45676,0.458296,0.45676,0.45676,0.45676,1.00336,0.04804,1.00336,1.0,20.88782,0.00336,19.88782,0.0,-3.035809,0.003357,3664320,176020,176020,8e-05,40000,1920,1920,9.54072,0.45676,0.458296,0.45676,0,0.048,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w4|CAP_10PCT,finproc,5,1,DISJOINT,4,CAP_10PCT,10000,4,0.048,480,0.048,0.0,56.91,57.11,9.54072,0.45676,0.458296,0.45676,0.45676,0.45676,1.00336,0.04804,1.00336,1.0,20.88782,0.00336,19.88782,0.0,-3.035809,0.003357,3664320,176020,176020,8e-05,40000,1920,1920,9.54072,0.45676,0.458296,0.45676,0,0.048,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|DISJOINT|w4|CELL,finproc,5,1,DISJOINT,4,CELL,10000,4,0.048,480,0.048,0.0,56.91,57.11,9.54072,0.45676,0.458296,0.45676,0.45676,0.45676,1.00336,0.04804,1.00336,1.0,20.88782,0.00336,19.88782,0.0,-3.035809,0.003357,3664320,176020,176020,8e-05,40000,1920,1920,9.54072,0.45676,0.458296,0.45676,0,0.048,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w1|WORKLOAD,finproc,5,1,OVERLAP,1,WORKLOAD,10000,1,0.0506,506,0.0506,0.0,56.91,56.9,1.91524,0.096689,0.097094,0.096689,0.096689,0.096689,1.00419,0.0507,1.00419,1.0,19.80825,0.00419,18.80825,0.0,-2.981921,0.004178,751080,38058,38058,8e-05,10000,506,506,1.91524,0.096689,0.0970938,0.096689,0,0.0506,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w1|CAP_10PCT,finproc,5,1,OVERLAP,1,CAP_10PCT,10000,1,0.0506,506,0.0506,0.0,56.91,56.9,1.91524,0.096689,0.097094,0.096689,0.096689,0.096689,1.00419,0.0507,1.00419,1.0,19.80825,0.00419,18.80825,0.0,-2.981921,0.004178,751080,38058,38058,8e-05,10000,506,506,1.91524,0.096689,0.0970938,0.096689,0,0.0506,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w1|CELL,finproc,5,1,OVERLAP,1,CELL,10000,1,0.0506,506,0.0506,0.0,56.91,56.9,1.91524,0.096689,0.097094,0.096689,0.096689,0.096689,1.00419,0.0507,1.00419,1.0,19.80825,0.00419,18.80825,0.0,-2.981921,0.004178,751080,38058,38058,8e-05,10000,506,506,1.91524,0.096689,0.0970938,0.096689,0,0.0506,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w2|WORKLOAD,finproc,5,1,OVERLAP,2,WORKLOAD,10000,2,0.0501,501,0.0501,0.0,56.91,57.05,4.4904,0.224303,0.225105,0.224303,0.224303,0.224303,1.00357,0.05013,1.00357,1.0,20.01935,0.00357,19.01935,0.0,-2.993132,0.003567,1692160,84807,84807,8e-05,20000,1002,1002,4.4904,0.224303,0.2251046,0.224303,0,0.0501,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w2|CAP_10PCT,finproc,5,1,OVERLAP,2,CAP_10PCT,10000,2,0.0501,501,0.0501,0.0,56.91,57.05,4.4904,0.224303,0.225105,0.224303,0.224303,0.224303,1.00357,0.05013,1.00357,1.0,20.01935,0.00357,19.01935,0.0,-2.993132,0.003567,1692160,84807,84807,8e-05,20000,1002,1002,4.4904,0.224303,0.2251046,0.224303,0,0.0501,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w2|CELL,finproc,5,1,OVERLAP,2,CELL,10000,2,0.0501,501,0.0501,0.0,56.91,57.05,4.4904,0.224303,0.225105,0.224303,0.224303,0.224303,1.00357,0.05013,1.00357,1.0,20.01935,0.00357,19.01935,0.0,-2.993132,0.003567,1692160,84807,84807,8e-05,20000,1002,1002,4.4904,0.224303,0.2251046,0.224303,0,0.0501,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w4|WORKLOAD,finproc,5,1,OVERLAP,4,WORKLOAD,10000,4,0.0468,468,0.0468,0.0,56.91,57.04,9.54072,0.445472,0.44697,0.445472,0.445472,0.445472,1.00336,0.04685,1.00336,1.0,21.4171,0.00336,20.4171,0.0,-3.060834,0.003356,3664320,171684,171684,8e-05,40000,1872,1872,9.54072,0.445472,0.4469696,0.445472,0,0.0468,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w4|CAP_10PCT,finproc,5,1,OVERLAP,4,CAP_10PCT,10000,4,0.0468,468,0.0468,0.0,56.91,57.04,9.54072,0.445472,0.44697,0.445472,0.445472,0.445472,1.00336,0.04685,1.00336,1.0,21.4171,0.00336,20.4171,0.0,-3.060834,0.003356,3664320,171684,171684,8e-05,40000,1872,1872,9.54072,0.445472,0.4469696,0.445472,0,0.0468,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|OVERLAP|w4|CELL,finproc,5,1,OVERLAP,4,CELL,10000,4,0.0468,468,0.0468,0.0,56.91,57.04,9.54072,0.445472,0.44697,0.445472,0.445472,0.445472,1.00336,0.04685,1.00336,1.0,21.4171,0.00336,20.4171,0.0,-3.060834,0.003356,3664320,171684,171684,8e-05,40000,1872,1872,9.54072,0.445472,0.4469696,0.445472,0,0.0468,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w1|WORKLOAD,finproc,5,1,NESTED,1,WORKLOAD,10000,1,0.0533,533,0.0533,0.0,56.91,56.85,1.91524,0.101939,0.102365,0.101939,0.101939,0.101939,1.00418,0.05345,1.00418,1.0,18.78819,0.00418,17.78819,0.0,-2.929054,0.004174,751080,40136,40136,8e-05,10000,533,533,1.91524,0.1019385,0.1023649,0.1019385,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w1|CAP_10PCT,finproc,5,1,NESTED,1,CAP_10PCT,10000,1,0.0533,533,0.0533,0.0,56.91,56.85,1.91524,0.101939,0.102365,0.101939,0.101939,0.101939,1.00418,0.05345,1.00418,1.0,18.78819,0.00418,17.78819,0.0,-2.929054,0.004174,751080,40136,40136,8e-05,10000,533,533,1.91524,0.1019385,0.1023649,0.1019385,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w1|CELL,finproc,5,1,NESTED,1,CELL,10000,1,0.0533,533,0.0533,0.0,56.91,56.85,1.91524,0.101939,0.102365,0.101939,0.101939,0.101939,1.00418,0.05345,1.00418,1.0,18.78819,0.00418,17.78819,0.0,-2.929054,0.004174,751080,40136,40136,8e-05,10000,533,533,1.91524,0.1019385,0.1023649,0.1019385,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w2|WORKLOAD,finproc,5,1,NESTED,2,WORKLOAD,10000,2,0.0533,533,0.0533,0.0,56.91,56.85,4.4904,0.238975,0.239828,0.238975,0.238975,0.238975,1.00357,0.05341,1.00357,1.0,18.79025,0.00357,17.79025,0.0,-2.929776,0.003562,1692160,90399,90399,8e-05,20000,1066,1066,4.4904,0.238975,0.2398278,0.238975,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w2|CAP_10PCT,finproc,5,1,NESTED,2,CAP_10PCT,10000,2,0.0533,533,0.0533,0.0,56.91,56.85,4.4904,0.238975,0.239828,0.238975,0.238975,0.238975,1.00357,0.05341,1.00357,1.0,18.79025,0.00357,17.79025,0.0,-2.929776,0.003562,1692160,90399,90399,8e-05,20000,1066,1066,4.4904,0.238975,0.2398278,0.238975,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w2|CELL,finproc,5,1,NESTED,2,CELL,10000,2,0.0533,533,0.0533,0.0,56.91,56.85,4.4904,0.238975,0.239828,0.238975,0.238975,0.238975,1.00357,0.05341,1.00357,1.0,18.79025,0.00357,17.79025,0.0,-2.929776,0.003562,1692160,90399,90399,8e-05,20000,1066,1066,4.4904,0.238975,0.2398278,0.238975,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w4|WORKLOAD,finproc,5,1,NESTED,4,WORKLOAD,10000,4,0.0533,533,0.0533,0.0,56.91,56.85,9.54072,0.507718,0.509424,0.507718,0.507718,0.507718,1.00336,0.05339,1.00336,1.0,18.79138,0.00336,17.79138,0.0,-2.930044,0.003354,3664320,195722,195722,8e-05,40000,2132,2132,9.54072,0.507718,0.5094236,0.507718,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s5|r1|NESTED|w4|CAP_10PCT,finproc,5,1,NESTED,4,CAP_10PCT,10000,4,0.0533,533,0.0533,0.0,56.91,56.85,9.54072,0.507718,0.509424,0.507718,0.507718,0.507718,1.00336,0.05339,1.00336,1.0,18.79138,0.00336,17.79138,0.0,-2.930044,0.003354,3664320,195722,195722,8e-05,40000,2132,2132,9.54072,0.507718,0.5094236,0.507718,0,0.0533,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
